order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_price,status,country,created_at
ORD-0399,CUST-7930,PROD-203,Water Bottle,Sports,2,69.83,139.66,pending,GB,2024-01-16 11:09:15
ORD-0400,CUST-6972,PROD-441,Air Purifier,Home,5,146.93,734.65,shipped,SE,2024-01-16 02:40:00
ORD-0401,CUST-4199,PROD-054,Laptop Stand,Office,4,6.45,25.8,delivered,CA,2024-01-16 14:44:36
ORD-0402,CUST-5872,PROD-221,Sticky Notes Pack,Office,3,43.82,131.46,confirmed,BR,2024-01-16 00:38:18
ORD-0403,CUST-7016,PROD-467,Mechanical Keyboard,Electronics,3,33.89,101.67,delivered,SE,2024-01-16 10:18:25
ORD-0404,CUST-6903,PROD-127,Running Shoes,Footwear,4,99.02,396.08,delivered,DE,2024-01-16 04:12:00
ORD-0405,CUST-6246,PROD-330,Desk Lamp,Home,4,98.33,393.32,delivered,SG,2024-01-16 00:18:45
ORD-0406,CUST-2465,PROD-306,Bluetooth Speaker,Electronics,3,148.2,444.6,pending,DE,2024-01-15 19:09:54
ORD-0407,CUST-4575,PROD-161,Casual Sneakers,Footwear,4,68.79,275.16,confirmed,GB,2024-01-16 17:55:00
ORD-0408,CUST-6551,PROD-425,Water Bottle,Sports,2,30.01,60.02,cancelled,US,2024-01-16 14:02:00
ORD-0409,CUST-8939,PROD-267,Blender,Kitchen,4,108.22,432.88,confirmed,CA,2024-01-15 23:33:53
ORD-0410,CUST-5318,PROD-318,Resistance Bands,Sports,3,32.99,98.97,shipped,JP,2024-01-16 11:40:30
ORD-0411,CUST-3839,PROD-429,Wireless Mouse,Electronics,2,151.57,303.14,shipped,AU,2024-01-16 10:01:48
ORD-0412,CUST-1165,PROD-357,Running Shoes,Footwear,3,94.65,283.95,delivered,KR,2024-01-16 10:46:48
ORD-0413,CUST-3250,PROD-499,Noise-Cancelling Earbuds,Electronics,4,190.05,760.2,shipped,AU,2024-01-15 22:34:11
ORD-0414,CUST-8582,PROD-316,Wireless Mouse,Electronics,3,48.65,145.95,delivered,FR,2024-01-16 16:46:30
ORD-0415,CUST-5416,PROD-018,Ceramic Mug,Kitchen,5,61.33,306.65,confirmed,DE,2024-01-16 10:03:10
ORD-0416,CUST-1023,PROD-451,Standing Desk Mat,Office,5,31.98,159.9,pending,SG,2024-01-16 02:22:24
ORD-0417,CUST-3493,PROD-387,Trail Boots,Footwear,4,44.97,179.88,pending,JP,2024-01-16 18:17:12
ORD-0418,CUST-7844,PROD-123,Laptop Stand,Office,3,51.89,155.67,shipped,BR,2024-01-15 21:00:16
ORD-0419,CUST-1736,PROD-102,Wall Clock,Home,5,86.08,430.4,pending,JP,2024-01-16 11:07:07
ORD-0420,CUST-3240,PROD-360,Trail Boots,Footwear,4,115.3,461.2,delivered,BR,2024-01-16 04:25:00
ORD-0421,CUST-3568,PROD-457,Sandals,Footwear,1,47.04,47.04,confirmed,BR,2024-01-16 17:26:46
ORD-0422,CUST-4547,PROD-024,Yoga Mat,Sports,3,28.79,86.37,confirmed,KR,2024-01-16 14:35:42
ORD-0423,CUST-7252,PROD-289,Desk Lamp,Home,2,125.57,251.14,shipped,CA,2024-01-16 01:51:36
ORD-0424,CUST-8283,PROD-190,Insulated Tumbler,Kitchen,3,28.29,84.87,pending,SE,2024-01-16 01:54:08
ORD-0425,CUST-5714,PROD-088,Mechanical Keyboard,Electronics,3,137.55,412.65,cancelled,CA,2024-01-16 04:32:30
ORD-0426,CUST-8645,PROD-454,Running Shoes,Footwear,2,72.19,144.38,pending,US,2024-01-16 19:08:42
ORD-0427,CUST-0604,PROD-032,Noise-Cancelling Earbuds,Electronics,5,121.78,608.9,pending,SE,2024-01-16 19:20:46
ORD-0428,CUST-8166,PROD-475,USB-C Hub,Electronics,4,128.3,513.2,shipped,DE,2024-01-15 21:33:12
ORD-0429,CUST-8778,PROD-106,Wireless Mouse,Electronics,1,134.17,134.17,pending,CA,2024-01-16 02:49:42
ORD-0430,CUST-2991,PROD-318,Coffee Maker,Kitchen,1,75.21,75.21,confirmed,SE,2024-01-16 07:39:00
ORD-0431,CUST-9863,PROD-319,Wall Clock,Home,2,116.8,233.6,shipped,JP,2024-01-16 18:57:32
ORD-0432,CUST-8871,PROD-344,Coffee Maker,Kitchen,4,87.69,350.76,delivered,DE,2024-01-16 05:43:12
ORD-0433,CUST-0711,PROD-292,Water Bottle,Sports,4,60.64,242.56,confirmed,GB,2024-01-16 16:35:43
ORD-0434,CUST-2142,PROD-257,Air Purifier,Home,4,64.08,256.32,shipped,US,2024-01-16 20:02:46
ORD-0435,CUST-5833,PROD-086,Insulated Tumbler,Kitchen,5,16.68,83.4,confirmed,DE,2024-01-16 07:33:45
ORD-0436,CUST-3689,PROD-386,Sticky Notes Pack,Office,5,19.05,95.25,confirmed,CA,2024-01-16 18:01:56
ORD-0437,CUST-9916,PROD-154,Wireless Mouse,Electronics,3,66.13,198.39,confirmed,KR,2024-01-16 16:31:56
ORD-0438,CUST-3548,PROD-263,Blender,Kitchen,2,86.67,173.34,confirmed,KR,2024-01-15 23:27:06
ORD-0439,CUST-8082,PROD-390,Running Shoes,Footwear,3,50.57,151.71,delivered,DE,2024-01-15 19:13:08
ORD-0440,CUST-1928,PROD-215,Bluetooth Speaker,Electronics,4,67.36,269.44,shipped,SE,2024-01-16 05:30:40
ORD-0441,CUST-3926,PROD-438,Sandals,Footwear,2,53.62,107.24,cancelled,SG,2024-01-15 20:00:18
ORD-0442,CUST-7349,PROD-105,Noise-Cancelling Earbuds,Electronics,2,175.87,351.74,delivered,AU,2024-01-16 01:55:32
ORD-0443,CUST-8184,PROD-193,Sandals,Footwear,2,58.61,117.22,pending,US,2024-01-16 05:02:33
ORD-0444,CUST-8192,PROD-119,Laptop Stand,Office,2,50.13,100.26,confirmed,FR,2024-01-16 05:42:24
ORD-0445,CUST-6772,PROD-410,Mechanical Keyboard,Electronics,4,121.99,487.96,confirmed,CA,2024-01-16 13:32:35
ORD-0446,CUST-6294,PROD-013,Trail Boots,Footwear,5,56.65,283.25,delivered,NL,2024-01-16 18:48:46
ORD-0447,CUST-2048,PROD-150,Insulated Tumbler,Kitchen,5,54.78,273.9,shipped,SE,2024-01-16 09:04:54
ORD-0448,CUST-8114,PROD-071,Blender,Kitchen,2,131.83,263.66,shipped,CA,2024-01-16 07:08:48
ORD-0449,CUST-2709,PROD-329,Foam Roller,Sports,1,17.64,17.64,delivered,KR,2024-01-16 18:25:24
ORD-0450,CUST-9264,PROD-281,Trail Boots,Footwear,1,92.06,92.06,shipped,KR,2024-01-16 07:37:30
ORD-0451,CUST-3007,PROD-471,Standing Desk Mat,Office,5,30.86,154.3,confirmed,KR,2024-01-16 01:54:53
ORD-0452,CUST-2867,PROD-483,Water Bottle,Sports,1,28.2,28.2,shipped,FR,2024-01-16 05:35:44
ORD-0453,CUST-5534,PROD-006,Throw Blanket,Home,3,116.09,348.27,pending,BR,2024-01-15 21:35:24
ORD-0454,CUST-4764,PROD-060,Coffee Maker,Kitchen,2,60.92,121.84,pending,SE,2024-01-15 23:53:24
ORD-0455,CUST-6715,PROD-368,Casual Sneakers,Footwear,3,46.95,140.85,pending,NL,2024-01-15 20:23:10
ORD-0456,CUST-6078,PROD-119,Wireless Mouse,Electronics,2,31.47,62.94,cancelled,BR,2024-01-15 20:40:00
ORD-0457,CUST-7005,PROD-125,Jump Rope,Sports,4,50.61,202.44,cancelled,NL,2024-01-16 10:09:02
ORD-0458,CUST-4500,PROD-261,Monitor Light Bar,Electronics,1,64.97,64.97,shipped,GB,2024-01-16 08:25:36
ORD-0459,CUST-2110,PROD-277,Blender,Kitchen,3,110.67,332.01,confirmed,JP,2024-01-16 19:34:21
ORD-0460,CUST-4922,PROD-448,Wall Clock,Home,1,33.54,33.54,confirmed,AU,2024-01-16 19:08:20
ORD-0461,CUST-7036,PROD-395,Coffee Maker,Kitchen,1,137.76,137.76,confirmed,US,2024-01-16 05:00:04
ORD-0462,CUST-5041,PROD-302,Wall Clock,Home,5,36.98,184.9,cancelled,SE,2024-01-16 09:55:24
ORD-0463,CUST-0440,PROD-307,Standing Desk Mat,Office,3,10.6,31.8,pending,FR,2024-01-16 13:34:50
ORD-0464,CUST-7527,PROD-084,USB-C Hub,Electronics,2,143.92,287.84,shipped,GB,2024-01-16 04:45:04
ORD-0465,CUST-9673,PROD-288,Ceramic Mug,Kitchen,3,123.08,369.24,shipped,FR,2024-01-16 20:02:15
ORD-0466,CUST-0454,PROD-083,Trail Boots,Footwear,4,49.78,199.12,cancelled,SE,2024-01-16 22:34:28
ORD-0467,CUST-9054,PROD-115,Coffee Maker,Kitchen,3,90.17,270.51,confirmed,KR,2024-01-16 02:33:01
ORD-0468,CUST-1561,PROD-076,Laptop Stand,Office,3,36.02,108.06,shipped,DE,2024-01-16 00:30:36
ORD-0469,CUST-2133,PROD-155,Laptop Stand,Office,4,14.46,57.84,shipped,KR,2024-01-16 11:37:08
ORD-0470,CUST-9717,PROD-272,Water Bottle,Sports,1,28.29,28.29,pending,GB,2024-01-16 12:43:20
ORD-0471,CUST-8525,PROD-352,Wireless Headphones,Electronics,2,45.3,90.6,confirmed,KR,2024-01-16 15:39:42
ORD-0472,CUST-4401,PROD-187,Running Shoes,Footwear,2,80.73,161.46,delivered,AU,2024-01-16 20:19:04
ORD-0473,CUST-3533,PROD-075,Desk Lamp,Home,3,37.74,113.22,confirmed,SG,2024-01-16 21:18:52
ORD-0474,CUST-5082,PROD-149,Wall Clock,Home,5,28.83,144.15,pending,US,2024-01-15 21:33:42
ORD-0475,CUST-1149,PROD-139,Blender,Kitchen,1,15.85,15.85,confirmed,AU,2024-01-16 02:52:05
ORD-0476,CUST-6498,PROD-351,Insulated Tumbler,Kitchen,4,111.28,445.12,shipped,KR,2024-01-16 03:26:12
ORD-0477,CUST-5804,PROD-040,Notebook Set,Office,3,12.21,36.63,confirmed,GB,2024-01-16 01:13:30
ORD-0478,CUST-4759,PROD-456,Yoga Mat,Sports,4,75.86,303.44,confirmed,SG,2024-01-16 02:27:22
ORD-0479,CUST-6631,PROD-099,Laptop Stand,Office,2,53.94,107.88,pending,US,2024-01-16 19:47:31
ORD-0480,CUST-6487,PROD-115,Running Shoes,Footwear,2,49.57,99.14,pending,BR,2024-01-16 05:28:00
ORD-0481,CUST-6456,PROD-374,Jump Rope,Sports,4,71.57,286.28,delivered,GB,2024-01-16 08:19:02
ORD-0482,CUST-9580,PROD-275,Desk Lamp,Home,1,39.35,39.35,delivered,CA,2024-01-15 23:23:50
ORD-0483,CUST-7481,PROD-373,Noise-Cancelling Earbuds,Electronics,3,137.28,411.84,confirmed,NL,2024-01-16 05:28:00
ORD-0484,CUST-4668,PROD-265,Coffee Maker,Kitchen,2,8.14,16.28,confirmed,FR,2024-01-16 22:35:08
ORD-0485,CUST-1643,PROD-340,Wall Clock,Home,3,109.28,327.84,pending,SE,2024-01-16 13:38:20
ORD-0486,CUST-6111,PROD-251,Desk Lamp,Home,5,144.68,723.4,pending,NL,2024-01-16 02:21:36
ORD-0487,CUST-9104,PROD-171,Laptop Stand,Office,1,13.0,13.0,confirmed,BR,2024-01-16 01:51:24
ORD-0488,CUST-5973,PROD-126,Desk Lamp,Home,5,22.59,112.95,confirmed,BR,2024-01-16 04:52:32
ORD-0489,CUST-8312,PROD-202,Monitor Light Bar,Electronics,5,40.19,200.95,confirmed,SG,2024-01-16 09:56:39
ORD-0490,CUST-3865,PROD-072,Trail Boots,Footwear,2,54.06,108.12,confirmed,JP,2024-01-16 22:23:00
ORD-0491,CUST-0156,PROD-250,Wireless Headphones,Electronics,1,77.99,77.99,delivered,SE,2024-01-16 01:35:39
ORD-0492,CUST-2174,PROD-003,USB-C Hub,Electronics,1,173.23,173.23,shipped,SE,2024-01-16 12:42:00
ORD-0493,CUST-5967,PROD-486,Sandals,Footwear,2,51.93,103.86,pending,SE,2024-01-16 14:24:06
ORD-0494,CUST-2313,PROD-343,Sticky Notes Pack,Office,1,11.03,11.03,confirmed,FR,2024-01-16 04:43:14
ORD-0495,CUST-6803,PROD-400,Desk Lamp,Home,5,126.59,632.95,cancelled,DE,2024-01-16 09:26:15
ORD-0496,CUST-2864,PROD-414,Insulated Tumbler,Kitchen,3,70.29,210.87,delivered,KR,2024-01-15 22:28:00
ORD-0497,CUST-2895,PROD-108,Blender,Kitchen,5,10.59,52.95,pending,CA,2024-01-16 04:01:05
ORD-0498,CUST-2293,PROD-328,Wireless Headphones,Electronics,1,106.71,106.71,confirmed,JP,2024-01-16 14:50:54
ORD-0499,CUST-6558,PROD-289,Trail Boots,Footwear,2,105.5,211.0,shipped,GB,2024-01-16 18:55:48
ORD-0500,CUST-8829,PROD-251,Casual Sneakers,Footwear,3,87.12,261.36,pending,US,2024-01-17 01:06:40
ORD-0501,CUST-7398,PROD-346,Throw Blanket,Home,4,59.35,237.4,shipped,DE,2024-01-16 16:08:51
ORD-0502,CUST-4715,PROD-312,Air Purifier,Home,4,28.51,114.04,delivered,KR,2024-01-16 13:00:16
ORD-0503,CUST-1826,PROD-423,Notebook Set,Office,5,20.86,104.3,pending,CA,2024-01-17 01:13:05
ORD-0504,CUST-8179,PROD-386,Water Bottle,Sports,5,52.14,260.7,shipped,SE,2024-01-16 14:14:24
ORD-0505,CUST-3260,PROD-241,Desk Lamp,Home,3,156.55,469.65,confirmed,SG,2024-01-16 03:38:20
ORD-0506,CUST-5924,PROD-025,Notebook Set,Office,4,23.8,95.2,confirmed,US,2024-01-15 22:45:30
ORD-0507,CUST-7825,PROD-259,Insulated Tumbler,Kitchen,5,63.18,315.9,delivered,NL,2024-01-16 20:03:12
ORD-0508,CUST-3234,PROD-045,Coffee Maker,Kitchen,1,61.24,61.24,pending,KR,2024-01-16 04:10:44
ORD-0509,CUST-4786,PROD-267,Jump Rope,Sports,5,71.26,356.3,delivered,GB,2024-01-16 20:20:13
ORD-0510,CUST-9200,PROD-061,Sandals,Footwear,2,59.56,119.12,confirmed,SG,2024-01-16 20:16:00
ORD-0511,CUST-6989,PROD-238,Casual Sneakers,Footwear,3,49.79,149.37,delivered,GB,2024-01-16 09:15:58
ORD-0512,CUST-5962,PROD-035,Mechanical Keyboard,Electronics,5,42.46,212.3,delivered,DE,2024-01-16 22:15:28
ORD-0513,CUST-4731,PROD-481,Coffee Maker,Kitchen,1,56.11,56.11,pending,GB,2024-01-16 11:55:48
ORD-0514,CUST-8729,PROD-493,Trail Boots,Footwear,3,118.7,356.1,pending,JP,2024-01-16 10:07:42
ORD-0515,CUST-2861,PROD-350,Insulated Tumbler,Kitchen,4,31.9,127.6,confirmed,FR,2024-01-15 21:09:40
ORD-0516,CUST-7840,PROD-013,Wireless Headphones,Electronics,2,168.4,336.8,pending,NL,2024-01-16 05:30:00
ORD-0517,CUST-6935,PROD-070,Sandals,Footwear,3,47.09,141.27,confirmed,GB,2024-01-16 20:11:24
ORD-0518,CUST-0624,PROD-343,Wireless Mouse,Electronics,3,28.53,85.59,delivered,DE,2024-01-16 02:50:58
ORD-0519,CUST-2944,PROD-276,Wireless Mouse,Electronics,5,61.2,306.0,pending,CA,2024-01-16 23:21:27
ORD-0520,CUST-4778,PROD-487,Trail Boots,Footwear,2,70.4,140.8,shipped,NL,2024-01-16 06:58:00
ORD-0521,CUST-8286,PROD-491,Water Bottle,Sports,4,25.66,102.64,confirmed,SG,2024-01-16 05:16:27
ORD-0522,CUST-1211,PROD-067,Sticky Notes Pack,Office,4,32.19,128.76,confirmed,DE,2024-01-16 17:12:18
ORD-0523,CUST-3534,PROD-259,Jump Rope,Sports,3,19.17,57.51,confirmed,JP,2024-01-15 21:21:56
ORD-0524,CUST-4980,PROD-303,Desk Lamp,Home,2,155.69,311.38,shipped,NL,2024-01-16 10:55:40
ORD-0525,CUST-2625,PROD-266,Coffee Maker,Kitchen,5,48.4,242.0,confirmed,GB,2024-01-16 19:52:30
ORD-0526,CUST-1576,PROD-341,Bluetooth Speaker,Electronics,3,196.17,588.51,delivered,US,2024-01-16 05:37:28
ORD-0527,CUST-1558,PROD-167,Laptop Stand,Office,3,50.93,152.79,confirmed,GB,2024-01-17 03:28:39
ORD-0528,CUST-6856,PROD-034,Wireless Headphones,Electronics,2,106.37,212.74,delivered,JP,2024-01-16 04:05:36
ORD-0529,CUST-2135,PROD-355,Air Purifier,Home,1,142.48,142.48,delivered,US,2024-01-16 12:48:04
ORD-0530,CUST-1331,PROD-294,Mechanical Keyboard,Electronics,4,89.8,359.2,shipped,AU,2024-01-15 23:09:50
ORD-0531,CUST-9089,PROD-338,Bluetooth Speaker,Electronics,1,169.2,169.2,shipped,SE,2024-01-16 07:27:09
ORD-0532,CUST-8002,PROD-022,Throw Blanket,Home,2,17.35,34.7,shipped,KR,2024-01-16 11:38:04
ORD-0533,CUST-5046,PROD-101,Jump Rope,Sports,4,47.73,190.92,delivered,BR,2024-01-16 21:09:43
ORD-0534,CUST-8182,PROD-495,Jump Rope,Sports,3,65.2,195.6,pending,DE,2024-01-16 10:06:24
ORD-0535,CUST-8313,PROD-042,Laptop Stand,Office,3,34.07,102.21,pending,US,2024-01-16 01:23:15
ORD-0536,CUST-8947,PROD-148,Sticky Notes Pack,Office,3,51.59,154.77,confirmed,CA,2024-01-16 03:39:12
ORD-0537,CUST-4297,PROD-023,Blender,Kitchen,2,46.76,93.52,confirmed,KR,2024-01-17 03:06:33
ORD-0538,CUST-2276,PROD-314,Foam Roller,Sports,4,77.3,309.2,shipped,NL,2024-01-16 22:06:30
ORD-0539,CUST-7630,PROD-341,Monitor Light Bar,Electronics,2,119.76,239.52,delivered,NL,2024-01-16 04:57:40
ORD-0540,CUST-7466,PROD-295,Standing Desk Mat,Office,3,5.52,16.56,shipped,CA,2024-01-16 11:09:00
ORD-0541,CUST-6990,PROD-142,Standing Desk Mat,Office,4,37.44,149.76,delivered,US,2024-01-16 08:20:42
ORD-0542,CUST-8902,PROD-414,Desk Lamp,Home,2,67.4,134.8,confirmed,KR,2024-01-16 19:40:54
ORD-0543,CUST-2727,PROD-075,Sticky Notes Pack,Office,3,51.07,153.21,confirmed,AU,2024-01-16 16:43:51
ORD-0544,CUST-8594,PROD-452,Desk Lamp,Home,5,95.26,476.3,shipped,NL,2024-01-16 07:25:20
ORD-0545,CUST-6457,PROD-351,Yoga Mat,Sports,5,11.68,58.4,shipped,GB,2024-01-16 05:29:50
ORD-0546,CUST-8124,PROD-343,Desk Lamp,Home,1,24.57,24.57,pending,SE,2024-01-16 20:24:00
ORD-0547,CUST-9525,PROD-371,Casual Sneakers,Footwear,3,45.05,135.15,delivered,SE,2024-01-16 12:52:10
ORD-0548,CUST-2438,PROD-446,Insulated Tumbler,Kitchen,1,90.03,90.03,shipped,BR,2024-01-16 15:21:28
ORD-0549,CUST-7372,PROD-402,Wireless Mouse,Electronics,3,160.38,481.14,confirmed,KR,2024-01-16 05:39:18
ORD-0550,CUST-4257,PROD-102,Wall Clock,Home,2,76.74,153.48,delivered,GB,2024-01-17 01:42:30
ORD-0551,CUST-3883,PROD-123,Blender,Kitchen,5,137.11,685.55,confirmed,CA,2024-01-17 05:55:00
ORD-0552,CUST-9152,PROD-240,Desk Lamp,Home,5,46.79,233.95,shipped,KR,2024-01-16 15:53:36
ORD-0553,CUST-1641,PROD-163,Ceramic Mug,Kitchen,3,52.23,156.69,delivered,KR,2024-01-17 01:28:30
ORD-0554,CUST-8892,PROD-347,Ceramic Mug,Kitchen,2,127.93,255.86,shipped,BR,2024-01-16 04:46:30
ORD-0555,CUST-7277,PROD-177,Standing Desk Mat,Office,5,13.46,67.3,delivered,CA,2024-01-16 08:58:30
ORD-0556,CUST-2029,PROD-339,Bluetooth Speaker,Electronics,4,50.67,202.68,delivered,JP,2024-01-17 04:01:00
ORD-0557,CUST-6061,PROD-065,Water Bottle,Sports,5,74.89,374.45,pending,CA,2024-01-16 23:08:41
ORD-0558,CUST-5805,PROD-359,Notebook Set,Office,1,14.49,14.49,delivered,US,2024-01-15 22:15:36
ORD-0559,CUST-8247,PROD-285,Blender,Kitchen,4,138.6,554.4,confirmed,CA,2024-01-15 23:40:59
ORD-0560,CUST-4710,PROD-122,Water Bottle,Sports,4,53.69,214.76,shipped,KR,2024-01-16 01:16:00
ORD-0561,CUST-9752,PROD-012,Running Shoes,Footwear,5,55.2,276.0,confirmed,KR,2024-01-16 15:47:24
ORD-0562,CUST-8950,PROD-185,Desk Lamp,Home,2,38.36,76.72,delivered,GB,2024-01-16 21:56:06
ORD-0563,CUST-5568,PROD-468,Ceramic Mug,Kitchen,5,42.91,214.55,delivered,SE,2024-01-16 23:43:22
ORD-0564,CUST-0217,PROD-399,Sandals,Footwear,1,94.87,94.87,shipped,FR,2024-01-16 18:56:12
ORD-0565,CUST-8704,PROD-422,Noise-Cancelling Earbuds,Electronics,3,55.39,166.17,confirmed,GB,2024-01-16 18:50:30
ORD-0566,CUST-5913,PROD-129,Desk Lamp,Home,1,101.53,101.53,delivered,CA,2024-01-16 13:05:10
ORD-0567,CUST-7649,PROD-395,Air Purifier,Home,1,152.61,152.61,shipped,US,2024-01-16 06:59:42
ORD-0568,CUST-7592,PROD-117,Foam Roller,Sports,1,18.98,18.98,confirmed,KR,2024-01-16 23:17:12
ORD-0569,CUST-3850,PROD-231,Running Shoes,Footwear,1,67.35,67.35,pending,CA,2024-01-16 10:04:45
ORD-0570,CUST-1137,PROD-220,Yoga Mat,Sports,2,28.75,57.5,shipped,NL,2024-01-16 11:04:30
ORD-0571,CUST-4148,PROD-003,Trail Boots,Footwear,2,86.01,172.02,confirmed,AU,2024-01-15 23:04:05
ORD-0572,CUST-0465,PROD-104,Foam Roller,Sports,5,40.36,201.8,delivered,DE,2024-01-16 23:05:12
ORD-0573,CUST-0006,PROD-091,Yoga Mat,Sports,2,66.32,132.64,cancelled,KR,2024-01-17 03:55:48
ORD-0574,CUST-8032,PROD-467,Wall Clock,Home,3,117.74,353.22,confirmed,AU,2024-01-16 10:08:56
ORD-0575,CUST-7146,PROD-065,Air Purifier,Home,4,128.98,515.92,confirmed,CA,2024-01-16 08:16:40
ORD-0576,CUST-8272,PROD-478,Casual Sneakers,Footwear,1,94.91,94.91,delivered,FR,2024-01-16 13:55:12
ORD-0577,CUST-4786,PROD-364,Bluetooth Speaker,Electronics,4,172.28,689.12,delivered,CA,2024-01-16 16:22:34
ORD-0578,CUST-9168,PROD-097,Blender,Kitchen,4,74.86,299.44,delivered,FR,2024-01-16 03:16:00
ORD-0579,CUST-7491,PROD-178,USB-C Hub,Electronics,5,155.16,775.8,pending,US,2024-01-16 22:16:42
ORD-0580,CUST-2946,PROD-354,Yoga Mat,Sports,5,60.73,303.65,cancelled,AU,2024-01-17 07:22:00
ORD-0581,CUST-4112,PROD-136,Wall Clock,Home,2,105.48,210.96,confirmed,CA,2024-01-15 23:39:17
ORD-0582,CUST-5542,PROD-188,Wall Clock,Home,3,132.63,397.89,confirmed,FR,2024-01-17 01:32:54
ORD-0583,CUST-5424,PROD-429,Sandals,Footwear,5,60.48,302.4,shipped,SG,2024-01-17 07:17:16
ORD-0584,CUST-1758,PROD-379,Wireless Headphones,Electronics,4,196.11,784.44,confirmed,DE,2024-01-16 21:38:08
ORD-0585,CUST-2121,PROD-341,Sticky Notes Pack,Office,4,48.14,192.56,shipped,GB,2024-01-16 19:06:00
ORD-0586,CUST-5672,PROD-238,Water Bottle,Sports,4,26.46,105.84,pending,US,2024-01-17 08:20:42
ORD-0587,CUST-9288,PROD-006,Sticky Notes Pack,Office,2,58.81,117.62,confirmed,FR,2024-01-16 21:30:10
ORD-0588,CUST-5126,PROD-090,Coffee Maker,Kitchen,2,37.61,75.22,pending,FR,2024-01-17 04:35:24
ORD-0589,CUST-8527,PROD-026,Laptop Stand,Office,1,44.62,44.62,shipped,US,2024-01-17 04:20:19
ORD-0590,CUST-8781,PROD-397,Running Shoes,Footwear,5,57.54,287.7,confirmed,KR,2024-01-16 09:34:00
ORD-0591,CUST-7387,PROD-251,Air Purifier,Home,3,110.05,330.15,confirmed,SG,2024-01-16 15:21:21
ORD-0592,CUST-1725,PROD-139,Coffee Maker,Kitchen,1,45.89,45.89,pending,US,2024-01-16 14:54:56
ORD-0593,CUST-7267,PROD-122,Blender,Kitchen,1,70.53,70.53,shipped,SG,2024-01-16 21:43:17
ORD-0594,CUST-7033,PROD-472,Bluetooth Speaker,Electronics,3,52.62,157.86,cancelled,JP,2024-01-16 02:09:00
ORD-0595,CUST-3714,PROD-496,Notebook Set,Office,1,54.97,54.97,shipped,GB,2024-01-15 23:42:05
ORD-0596,CUST-5845,PROD-055,Blender,Kitchen,1,91.93,91.93,confirmed,SG,2024-01-16 22:54:20
ORD-0597,CUST-3773,PROD-421,Sticky Notes Pack,Office,4,16.7,66.8,pending,JP,2024-01-16 19:59:09
ORD-0598,CUST-2321,PROD-269,Coffee Maker,Kitchen,3,38.09,114.27,shipped,SE,2024-01-16 07:15:20
ORD-0599,CUST-5933,PROD-347,Trail Boots,Footwear,2,55.01,110.02,confirmed,US,2024-01-16 10:07:23
